"Precipitation","Temperature","Cropland","Forest","Grassland","Area","Barren","Streamflow"
765.922417398542,9.85117687052116,0.10681000337936,0.449446977116168,0.47271425453946,0.855878561362624,0.00803760778624564,1.98843111057503
774.830165319145,6.17111055552959,0.253971858345904,0.384829267580062,0.469977443432435,0.109609015204478,0.00864428404252976,2.5497789986425
514.455813914537,9.51930984994397,0.289217845490202,0.532933524716645,0.257704776176251,0.82885283321375,0.0132720882771537,0.0794840098604162
732.17905042693,5.42796268267557,0.225631487299688,0.39115582855884,0.359687079139985,0.562392279412597,0.00364738650154322,2.84984755887971
656.698207557201,2.57880100421607,0.363779783551581,0.454665354592726,0.356637422158383,0.524069093994331,0.0167667751992121,3.22827113117376
607.638379652053,5.42324638832361,0.132396121905185,0.443385231960565,0.248100719298236,0.0711159547790885,0.0183474595006555,1.80456759738308
694.635325856507,10.677336672321,0.394083608919755,0.530655667372048,0.355870105302893,0.576388477860019,0.0159660212649032,0.410102341075526
453.866638895124,5.84587929444388,0.179489989392459,0.349178656702861,0.267351052770391,0.733902722771745,0.0100611256342381,1.39104520429459
662.796916160733,3.52458439441398,0.125283256964758,0.432532244967297,0.28445359710604,0.273929467832204,0.00508918994106352,2.93874095300283
682.02591361478,3.59689980186522,0.215772152715363,0.457022300921381,0.351106273964979,0.821285697130952,0.0133449087152258,3.36083602820123
583.096710499376,6.42015940882266,0.137468748143874,0.443075756588951,0.247688194643706,0.45040020220913,0.0188219874957576,1.72387177477952
687.644900660962,7.49875837611035,0.274466266506352,0.457392986328341,0.476189221790992,0.586665023292881,0.019615220585838,2.23088482709516
773.86889886111,4.36419132305309,0.17204488243442,0.505568474158645,0.349708837899379,0.194106245378498,0.00104594547767192,2.50953287715168
502.17152973637,1.60949746286497,0.316566366585903,0.405537606636062,0.384603223134764,0.235052813729271,0.00764809042681009,2.56234428234488
584.917129017413,5.51310850214213,0.143778607202694,0.551889385585673,0.423179263086058,0.208443884609733,0.0161235517356545,1.31213687174878
776.005809102207,9.38755033444613,0.145851631090045,0.57657410746906,0.385045463242568,0.84335409355117,0.010957753979601,1.48972143647916
791.29057135433,6.74637334328145,0.177766801067628,0.331892886408605,0.47904231378343,0.155524479271844,0.00608929043170065,2.59425121535264
446.994944661856,4.53350377408788,0.333365878020413,0.361958675435744,0.22411353981588,0.304666601296049,0.00804609653074294,1.48088963605513
589.998832624406,6.47426078235731,0.227939889905974,0.445992873539217,0.20843635732308,0.808556921803392,0.000551915727555752,1.99294620444571
624.133098497987,9.92718593822792,0.118014500848949,0.397146607143804,0.362458540615626,0.333982937783003,0.0169798737438396,0.692883556140491
761.612554918975,5.89990570582449,0.13444976110477,0.441514177503996,0.272360770660453,0.874190314870793,0.00062067405320704,3.17030735060327
455.484067089856,2.71632113168016,0.244827069202438,0.475826550624333,0.393451256584376,0.0874520847457461,0.0130458366312087,2.07913672648584
795.556691568345,6.43030994012952,0.393752075172961,0.367185003776103,0.313321039755829,0.37283233453054,0.0119368220958859,2.71135538891841
778.667293023318,10.6146769588813,0.343455036077648,0.520208916021511,0.214056106004864,0.344116290693637,0.00625222076196223,0.810373174194847
432.975023239851,4.13683822052553,0.262873845128343,0.345145229715854,0.214442149782553,0.172981001099106,0.0197382020065561,1.49554133643845
605.684713739902,9.20514548104256,0.121710126101971,0.509266010066494,0.488852807716466,0.405142760707531,0.016578538781032,0.533213456983719
556.081386841834,4.07054400444031,0.239945573825389,0.379232371458784,0.267940025147982,0.491717347479425,0.0121543586021289,2.41900527092723
762.295252364129,2.85453581158072,0.201971693779342,0.427939476678148,0.203418070892803,0.0942777794436552,0.00276225271634758,3.32317222633182
578.787851240486,1.48346776748076,0.30697558154352,0.516400072001852,0.265542691457085,0.988140389276668,0.0174185432447121,2.96972105991286
734.401703998446,3.4567414727062,0.254247211618349,0.442341512138955,0.21678127059713,0.913029713870492,0.0115417548594996,3.69079680358331
695.038247108459,4.51106922142208,0.254476904682815,0.40157608827576,0.270491644041613,0.980420639342628,0.015983451413922,3.320364267803
724.422056507319,2.59022381762043,0.26365430620499,0.372177641652524,0.320808881008998,0.211948603077326,0.000563924121670425,3.41420729763926
555.243313126266,4.04097996791825,0.234237199020572,0.364877903368324,0.20429133081343,0.090597655356396,0.00512715480756015,2.07319444965015
674.067891761661,1.17548324773088,0.12516545210965,0.372617435711436,0.308528950507753,0.185690745757893,0.0151353382691741,3.50051278962563
401.579335518181,10.9655267922208,0.379040107526816,0.469471401907504,0.375349921942689,0.392551799467765,0.0165989660983905,-0.605354587517218
733.166432101279,9.04393312660977,0.104934455873445,0.513770426670089,0.381738121481612,0.567199522163719,0.0104742449754849,1.28054784629695
402.93365875259,1.86580601753667,0.22422771982383,0.332428979384713,0.279115583957173,0.940526787610725,0.0127587518049404,2.59738724294568
483.063589129597,9.69933269685134,0.16809282801114,0.455722762062214,0.402544603124261,0.653771422593854,0.00975811211392283,0.363106286806956
762.640563119203,6.54585863370448,0.12989217620343,0.555657103378326,0.480741864792071,0.5105092050042,0.011636771960184,2.15496902689416
644.711457379162,5.21378421830013,0.244877162529156,0.514389582630247,0.20107742191758,0.131601416133344,0.00200740045402199,1.56605278546929
551.823696214706,1.67636819090694,0.295038601430133,0.394194505456835,0.4360913524637,0.947667527711019,0.016832279372029,3.32268857926811
574.308633990586,6.6143795652315,0.376398933515884,0.334745142725296,0.442079944070429,0.379378083220217,0.00804987749550492,1.76170062308582
414.972413145006,1.70721894269809,0.208780542132445,0.472501220251434,0.221911515365355,0.400878912140615,0.0154520922759548,2.16658941363343
789.41596550867,3.11391938850284,0.356540497019887,0.549411576613784,0.370099791092798,0.642941305844579,0.0190291570080444,3.14915342965291
572.700499556959,6.4962041345425,0.190271845459938,0.456101927370764,0.361757253808901,0.74103553412715,0.00530937963631004,1.68215643986694
783.03063865751,5.81981448363513,0.239698727545328,0.508203308586962,0.241302546556108,0.238031703524757,0.016585949966684,2.22474680797149
755.101962201297,2.59469854552299,0.142819199478254,0.449971196847036,0.282899794680998,0.609279440075625,0.013073221873492,3.83124053684981
655.991507787257,2.49578995071352,0.342315698089078,0.406248119613156,0.305553052038886,0.850752308615483,0.0159703016281128,3.58426646491739
788.386644143611,5.99272880377248,0.299742289539427,0.589441247703508,0.443841570895165,0.999410080676898,0.00372302909381688,2.77260534139074
647.535282932222,10.405648780521,0.118582293973304,0.576678376249038,0.251462404429913,0.0608663369086571,0.0150941514968872,-0.0819735561473428
533.370884507895,4.34231326589361,0.229277670499869,0.361377811990678,0.35634862780571,0.830265257519204,0.0147184073692188,2.26756663129228
538.699299283326,2.88434329582378,0.21905652442947,0.586470879823901,0.429386852728203,0.245342635153793,0.0150357149727643,1.62948923618833
559.394164569676,3.69716178299859,0.30908702542074,0.562197849713266,0.286626694211736,0.158114608633332,0.00665228968951851,1.58024398303237
713.877110276371,6.30744078103453,0.29779589518439,0.50920344942715,0.331033494812436,0.703681380418129,0.00115097248461097,2.05757097413913
415.574596449733,1.21450228523463,0.222205212898552,0.453778135450557,0.400835227337666,0.309313253453001,0.0134883089503273,2.13319514336295
699.518154468387,8.987603074871,0.192076066113077,0.444244954618625,0.211077134660445,0.832011385192163,0.000831403462216258,1.89597140612908
670.910732075572,2.1033510020934,0.176532203517854,0.360540276928805,0.36819390472956,0.662176582065877,0.0128712606383488,3.6955202611499
468.505732156336,6.3979828581214,0.30177044600714,0.330068806302734,0.479714971152134,0.551507166866213,0.00599209013860673,1.39381327315891
504.435185529292,6.71233897469938,0.36831803007517,0.441776662389748,0.330386747582816,0.0772184196976013,0.00786862161010504,0.986720372852121
605.76517386362,7.18951546959579,0.353720846865326,0.39365389442537,0.480869785067625,0.322811537294183,0.0184700852446258,1.55071584235473
670.242909807712,8.14853693498299,0.217870557075366,0.531719791539945,0.493490788410418,0.083804352034349,0.0135843558749184,0.834157312843724
793.126879166812,2.23300578678027,0.123715161997825,0.570322200399823,0.403028686600737,0.902974555955734,0.0143509261636063,3.81619822764767
703.817707020789,4.11049618758261,0.348526917095296,0.400568785239011,0.289480668609031,0.174420489661861,0.0143427324201912,2.81750463582077
626.595369633287,10.4573916262016,0.121867547463626,0.547183273918927,0.262476018373854,0.0988718843669631,0.00456344117876142,-0.113544685760184
739.875887427479,6.00025092391297,0.134428803273477,0.366009857947938,0.295668928674422,0.395749196677934,0.00817547880113125,2.69032085371069
475.789574161172,2.35230499086902,0.29199528102763,0.52983712151181,0.456312490534037,0.710706743854098,0.0114222792582586,1.99869270827566
508.514645881951,9.69257820537314,0.19616986005567,0.468212355324067,0.218317972053774,0.897693674766924,0.0175890029780567,0.703001812420229
731.263394095004,3.05049612093717,0.15662485784851,0.427036661328748,0.254613831685856,0.282062385312747,0.0118935605371371,3.28030183476849
677.281928155571,10.2504589096643,0.218148892349564,0.551570936478674,0.345150980306789,0.422368077095598,0.0183629029151052,0.353390701227856
496.21789585799,9.86753598228097,0.358607804798521,0.386196176265366,0.301485072262585,0.639147161867004,0.0070276745269075,0.464826411233125
417.195518407971,2.36295825242996,0.204373421962373,0.441216210206039,0.444008809421211,0.586272128392011,0.00507976815104485,2.40084504159299
456.191637646407,8.85349442157894,0.100430169538595,0.534253360005096,0.461129744001664,0.0893314925720915,0.0142822309350595,-0.600510901070418
486.554166022688,5.53303414164111,0.373385336110368,0.324815051187761,0.205748383654281,0.500531311542727,0.00436940976884216,1.55444159422934
591.759425681084,2.35742419399321,0.385517034679651,0.418355265073478,0.447424454661086,0.951744971808512,0.00886731307022274,3.30996573150868
478.964136913419,9.85221036849543,0.247275694902055,0.328698422200978,0.32038054857403,0.278314777754713,0.0139242536388338,0.152618040408284
687.742335069925,4.36713540134951,0.239095514593646,0.339999970793724,0.401617486472242,0.694234617089387,0.0134700828418136,3.05222056214546
403.153895493597,4.19274115143344,0.278941614041105,0.366337853414006,0.235601664683782,0.917760574934073,0.00361078348942101,1.91005598863925
550.195985846221,5.03782814741135,0.371815287182108,0.382235862314701,0.342927301838063,0.0933024498168379,0.0146349035296589,1.74907626363409
605.763083323836,5.79077307041734,0.151900353701785,0.389717774908058,0.477601989125833,0.179605774686206,0.00653125965036452,1.7298402131155
400.628221686929,4.67901820223778,0.335764323011972,0.412436031759717,0.372451802506112,0.145336521405261,0.00704849182628095,1.10523043607645
632.641601003706,5.65690567623824,0.169880315382034,0.447435747762211,0.473825473897159,0.439171884232201,0.0157798636658117,2.19463954782337
463.162083271891,1.49892152892426,0.273114462709054,0.563580787042156,0.426590577256866,0.97145045294892,0.00729074138682336,2.51082987628407
543.611322343349,2.87356711598113,0.352263109991327,0.524618948623538,0.389299977244809,0.395785418606829,0.00566321869380772,1.84929034245724
658.252751361579,10.826594137121,0.139661133056507,0.586555806943215,0.438326195138507,0.738656342867762,0.0052123918896541,0.314214435523528
710.329345054924,4.28274069586769,0.368767356872559,0.399576063919812,0.477063938695937,0.717547470121644,0.000538395526818931,3.31744915027324
625.458736624569,2.70996390515938,0.235041202348657,0.547248838911764,0.249340642918833,0.0735738701187074,0.0131258539250121,2.1143538215417
493.481359444559,5.88254894502461,0.368242761353031,0.339799615019001,0.257865183311515,0.948698613361921,0.01493559806142,1.79557142140739
435.992206539959,1.18687411677092,0.17456355416216,0.337409056141041,0.229292799648829,0.556816933583468,0.0126229101559147,2.68065369675503
434.244825970381,4.39485083706677,0.125108588091098,0.518432913534343,0.448732818616554,0.711493707727641,0.00109036198817194,1.18992396494539
522.087347786874,1.29663375578821,0.114592322404496,0.464526248560287,0.441759187355638,0.0929946275660768,0.0105456972913817,2.88248046394465
666.970605868846,9.67228663060814,0.393944760109298,0.482555223838426,0.283780995896086,0.920742857549339,0.00175544949714094,1.59571447177804
400.095558632165,8.31707599712536,0.245250322343782,0.336884010164067,0.334708873718046,0.0812020099372603,0.00540575058199465,-0.013527390935166
483.427982777357,4.15260796807706,0.35361791017931,0.562930409680121,0.38776361218188,0.788432378869038,2.54505639895797e-05,1.69521091749243
773.213650938123,4.86454011779279,0.224888081359677,0.55270464469213,0.311276424862444,0.549834686983377,0.0141302869608626,2.64057929401352
770.25789944455,4.32445990527049,0.246802762849256,0.3138713440625,0.314695684518665,0.302815789461601,0.0159416071465239,3.20107812721863
693.63772040233,1.89777971152216,0.154986345255747,0.512105498579331,0.474344262923114,0.529689275298733,0.00268585751764476,3.01531856872059
533.228793367743,8.57055602502078,0.327748440369032,0.460437316540629,0.31708932640031,0.555870493245311,0.0119826095830649,0.710376410880666
606.025331933051,7.029684972018,0.191542990761809,0.583637170214206,0.221088127838448,0.132526724727359,0.0071842737775296,0.706521862835309
697.589858528227,2.45399972563609,0.149703474133275,0.573608993715607,0.412251983233728,0.919821358274203,0.0135612911917269,3.29901740454939
647.663696017116,1.32517483457923,0.109842742886394,0.43679355494678,0.407899044174701,0.585807849350385,0.00731860141735524,3.60608260128158
650.498137809336,5.83768141595647,0.140951562463306,0.529656143579632,0.22884418705944,0.106268999900203,0.0160177313210443,1.45508223941411
486.863079294562,5.44569527870044,0.153140923427418,0.451513373851776,0.211070968862623,0.689089409541339,0.0197406055079773,1.82438664226324
486.626924388111,1.60385589953512,0.255868135136552,0.360764544876292,0.320282036275603,0.645956543867942,0.00966521407011896,2.89048110826828
555.578011460602,4.27506022062153,0.343336235522293,0.515141616691835,0.203461167565547,0.119212648947723,0.0015740296849981,1.37057643711289
776.982276793569,9.78429047297686,0.134608603757806,0.530423089326359,0.370367304771207,0.465819801471662,0.00268910113256425,0.985711097193249
785.0432055071,10.3060488626361,0.368026535981335,0.511913113575429,0.483484977763146,0.659463708673138,0.0178867119550705,1.13007857481547
695.942111685872,4.92178456997499,0.272605864331126,0.357487240852788,0.302990653179586,0.819471012777649,0.014270931663923,3.01346170900526
693.298362288624,2.58846774837002,0.143971718288958,0.389369940315373,0.273349483963102,0.422165323433001,0.0174833448324353,3.49400666013049
614.304515998811,4.19947601063177,0.37084173890762,0.39753937991336,0.36250309322495,0.784751665755175,0.0180754974158481,2.97034406308353
400.909186434001,4.0696562025696,0.175900740828365,0.47156287045218,0.235311313392594,0.879725368891377,0.00954599917400628,1.93753339750167
643.574981018901,2.07811254449189,0.145179280079901,0.564747457648627,0.31247253655456,0.63739746066276,0.00133557171095163,2.79153025675741
734.720623772591,10.7933430341072,0.330564147955738,0.563131012930535,0.298253335058689,0.389847474812996,0.0143975809263065,0.714577919020999
700.609025079757,5.96903428109363,0.169036999321543,0.415755761135369,0.4841617253609,0.935643847088795,0.00543858053628355,2.96188522198695
581.092629022896,1.93074671924114,0.191619798401371,0.521331646456383,0.473172473697923,0.757492831267882,0.00653160696849227,2.75458551594389
614.315997529775,3.11773658171296,0.255570883653127,0.538895809231326,0.428733414644375,0.110389592021238,0.00770099253859371,1.80392222743101
614.950678125024,10.3050074623898,0.200379900028929,0.517248438228853,0.427422474860214,0.152793332340661,0.00661419194657356,-0.189972744074597
400.552337430418,3.96846406767145,0.14633049047552,0.415631576674059,0.499547250312753,0.827838996995706,0.00197160629089922,1.86763635772619
542.266381531954,7.53218248859048,0.179910870594904,0.389445684780367,0.374120421428233,0.803423091117293,0.011623575524427,1.57054622413299
644.85323606059,10.0107047790661,0.205226385034621,0.317241345718503,0.263985254429281,0.10425168442307,0.0151238416694105,0.586465674125732
731.576852221042,10.9079579324462,0.273537513636984,0.502107889275067,0.240065569523722,0.912239586771466,0.0103400830086321,1.23640844646527
542.688799742609,5.30333221331239,0.342580538569018,0.359397578076459,0.437684694840573,0.735556682932656,0.00549051591660827,1.85550719597037
564.254050329328,4.93776922253892,0.379981094482355,0.487532369722612,0.494571751193143,0.907571644941345,0.00889235550072044,2.44240340590463
629.390359576792,2.41908895457163,0.350159001257271,0.34145485216286,0.494614637759514,0.558928551932331,0.0179121255688369,3.24241168873219
635.871321428567,3.79806696344167,0.138100832351483,0.411923556192778,0.237633042526431,0.381112368870527,0.0184256515139714,2.67848972154484
687.862916942686,6.6482222257182,0.29483618545346,0.394226949848235,0.385485543194227,0.841628708771896,0.0104267284367234,2.48625181293287
557.989218086004,10.3513950542547,0.307105497270823,0.544555469951592,0.457456041267142,0.800812541577034,0.0153172597615048,0.199417123172476
767.681571654975,4.58400145079941,0.109613447333686,0.410495429090224,0.241816260758787,0.554838607332204,0.0153344304393977,3.21964904132224
785.028117429465,9.42007180908695,0.376146744959988,0.431893237866461,0.30997415643651,0.789783023949713,0.0167645939718932,1.92266408695068
493.409410212189,8.22409214358777,0.243540666112676,0.43171740823891,0.247139068157412,0.105440999253187,0.0188149938033894,0.493548997668186
689.79903999716,8.50735989306122,0.179956173524261,0.480548485717736,0.334351950278506,0.485204905003775,0.00845570900477469,1.68476917487018
761.453810054809,10.2398845218122,0.356953214877285,0.421172080887482,0.34576237378642,0.0712144883349538,0.0120947177801281,1.19096521916119
641.389633901417,1.0237810681574,0.168743943329901,0.587495484296232,0.485060912114568,0.752894656022545,0.00440395645797253,3.36892638133371
